,product,brand,weight,links,price,price_gr,nutritions,photo_link
477,Spacebar Red Hot Chili Peppers - 40g,Wheaty,- 40g,https://kokku-online.de/topas-wheaty-spacebar-red-hot-chili-peppers/,1.19 €,2.98€/100g,"Brennwert1038 kJ / 248 kcalFett11,7g- davon gesättigte Fettsäuren8,8gKohlenhydrate3,3g- davon Zucker0,5gEiweiß31,4gSalz1,3g",https://kokku-online.de//bilder/350x350/18762/topas-wheaty-spacebar-red-hot-chili-peppers.auto
478,Spacebar Chorizo - 40g,Wheaty,- 40g,https://kokku-online.de/topas-wheaty-spacebar-chorizo/,1.19 €,2.98€/100g,"Brennwert1035 kJ / 247 kcalFett11,2g- davon gesättigte Fettsäuren9,3gKohlenhydrate5,9g- davon Zucker2,9gEiweiß29,0gSalz1,8g",https://kokku-online.de//bilder/350x350/18766/topas-wheaty-spacebar-chorizo.auto
479,Soy Jerky Roasted - 70g,Vantastic Foods,- 70g,https://kokku-online.de/vantastic-foods-soy-jerky-roasted/,2.99 €,4.27€/100g,"Brennwert1180 kJ / 280 kcalFett7,6g- davon gesättigte Fettsäuren5,3gKohlenhydrate31g- davon Zucker30gEiweiß20gSalz2,00g",https://kokku-online.de//bilder/350x350/18422/vantastic-foods-soy-jerky-roasted.auto
480,Schakalode Tafel Original Monsters - 100g,Vantastic Foods,- 100g,https://kokku-online.de/vantastic-foods-schakalode-original-monsters/,3.59 €,3.59€/100g,"Brennwert2219 kJ / 530 kcalFett33g- davon gesättigte Fettsäuren21gKohlenhydrate60g- davon Zucker48gEiweiß2gSalz0,25g",https://kokku-online.de//bilder/350x350/9091/vantastic-foods-schakalode-original-monsters.auto
481,Soy Jerky Teriyaki - 70g,Vantastic Foods,- 70g,https://kokku-online.de/vantastic-foods-soy-jerky-teriyaki/,2.99 €,4.27€/100g,"Brennwert1168 kJ / 278 kcalFett7,6g- davon gesättigte Fettsäuren5,2gKohlenhydrate31g- davon Zucker31gEiweiß19gSalz1,43g",https://kokku-online.de//bilder/350x350/18421/vantastic-foods-soy-jerky-teriyaki.auto
482,Hanf Splitter - 90g,Rosengarten,- 90g,https://kokku-online.de/rosengarten-hanf-splitter/,3.49 €,3.88€/100g,"Brennwert2350 kJ / 565 kcalFett37,2g- davon gesättigte Fettsäuren17,3gKohlenhydrate44,2g- davon Zucker22,6gEiweiß10,3gSalz0,03g",https://kokku-online.de//bilder/350x350/18940/rosengarten-hanf-splitter.auto
483,18er Konfekt °Eure Lieblinge° - 180g,Bernsteinzimmer,- 180g,https://kokku-online.de/bernsteinzimmer-18er-konfekt-eure-lieblinge/,28.99 €,16.11€/100g,"Brennwert2413,1 kJ / 576,7 kcalFett41,0g- davon gesättigte Fettsäuren14,0gKohlenhydrate41,4g- davon Zucker36,5gEiweiß8,3gSalz0,29g",https://kokku-online.de//bilder/350x350/18654/bernsteinzimmer-18er-konfekt-eure-lieblinge.auto
484,Nut Butter Balls °Erdnuss & Meersalz° - 40g,Mimi's Garden,- 40g,https://kokku-online.de/mimis-garden-nut-butter-balls-erdnuss-und-meersalz/,2.49 €,6.23€/100g,"Brennwert1536 kJ / 366 kcalFett11,5g- davon gesättigte Fettsäuren4,7gKohlenhydrate55,8g- davon Zucker52,1gEiweiß5,5gSalz0,05g",https://kokku-online.de//bilder/350x350/19107/mimis-garden-nut-butter-balls-erdnuss-und-meersalz.auto
485,Nut Butter Balls °Heidelbeere & Mandel° - 40g,Mimi's Garden,- 40g,https://kokku-online.de/mimis-garden-nut-butter-balls-heidelbeere-und-mandel/,2.49 €,6.23€/100g,"Brennwert1613 kJ / 384 kcalFett13g- davon gesättigte Fettsäuren1,9gKohlenhydrate56g- davon Zucker50gEiweiß7,6gSalz0,01g",https://kokku-online.de//bilder/350x350/19108/mimis-garden-nut-butter-balls-heidelbeere-und-mandel.auto
486,Energy Balls °Kakao & Hanfsamen° - 50g,Mimi's Garden,- 50g,https://kokku-online.de/mimis-garden-energy-balls-kakao-und-hanfsamen/,2.49 €,4.98€/100g,"Brennwert1581 kJ / 376 kcalFett14g- davon gesättigte Fettsäuren3,7gKohlenhydrate49g- davon Zucker43gEiweiß13gSalz0,08g",https://kokku-online.de//bilder/350x350/18580/mimis-garden-energy-balls-kakao-und-hanfsamen.auto
487,Pocket Size Fruchtpapier Mango & Apfel - 18g,DÖRRWERK,- 18g,https://kokku-online.de/doerrwerk-pocket-size-fruchtpapier-mango-und-apfel/,1.49 €,8.28€/100g,"Brennwert1650 kJ / 394 kcalFett0,5g- davon gesättigte Fettsäuren0,2gKohlenhydrate84g- davon Zucker80gEiweiß3,1gSalz0,05g",https://kokku-online.de//bilder/350x350/18591/doerrwerk-pocket-size-fruchtpapier-mango-und-apfel.auto
488,Pocket Size Fruchtpapier Erdbeere & Apfel - 18g,DÖRRWERK,- 18g,https://kokku-online.de/doerrwerk-pocket-size-fruchtpapier-erdbeere-und-apfel/,1.49 €,8.28€/100g,"Brennwert1333 kJ / 319 kcalFett0,9g- davon gesättigte Fettsäuren0,3gKohlenhydrate63g- davon Zucker59gEiweiß3,6gSalz0,04g",https://kokku-online.de//bilder/350x350/18590/doerrwerk-pocket-size-fruchtpapier-erdbeere-und-apfel.auto
489,Fruchtpapier Mango & Apfel - 40g,DÖRRWERK,- 40g,https://kokku-online.de/doerrwerk-fruchtpapier-mango-und-apfel/,2.99 €,7.48€/100g,"Brennwert1650 kJ / 394 kcalFett0,5g- davon gesättigte Fettsäuren0,2gKohlenhydrate84g- davon Zucker80gEiweiß3,1gSalz0,05g",https://kokku-online.de//bilder/350x350/18589/doerrwerk-fruchtpapier-mango-und-apfel.auto
490,Pop Squares °Hazel Nutter° - 44g,Pri's Puddings,- 44g,https://kokku-online.de/pris-puddings-pop-squares-hazel-nutter/,2.29 €,5.20€/100g,Brennwert1866 kJ / 446 kcalFett25.7g- davon gesättigte Fettsäuren16gKohlenhydrate45.8g- davon Zucker13.6gEiweiß7.5gSalz<0.1g,https://kokku-online.de//bilder/350x350/17756/pris-puddings-pop-squares-hazel-nutter.auto
491,Pop Squares °Cinnamon° - 44g,Pri's Puddings,- 44g,https://kokku-online.de/pris-puddings-pop-squares-cinnamon/,2.29 €,5.20€/100g,Brennwert1674 kJ / 400 kcalFett17.8g- davon gesättigte Fettsäuren14.5gKohlenhydrate53.3g- davon Zucker23.6gEiweiß6.5gSalz<0.1g,https://kokku-online.de//bilder/350x350/17755/pris-puddings-pop-squares-cinnamon.auto
492,Fredos Popcorn Zimtig - 60g,Fredo's,- 60g,https://kokku-online.de/fredos-fredos-popcorn-zimtig/,1.69 €,2.82€/100g,"Brennwert1467 kJ / 349 kcalFett6,3g- davon gesättigte Fettsäuren0,7gKohlenhydrate64g- davon Zucker32gEiweiß5,5gSalz0g",https://kokku-online.de//bilder/350x350/17462/fredos-fredos-popcorn-zimtig.auto
493,Fredos Popcorn Salzig - 50g,Fredo's,- 50g,https://kokku-online.de/fredos-fredos-popcorn-salzig/,1.69 €,3.38€/100g,"Brennwert1643 kJ / 392 kcalFett14g- davon gesättigte Fettsäuren9,1gKohlenhydrate54g- davon Zucker0,8gEiweiß9,5gSalz3,9g",https://kokku-online.de//bilder/350x350/17460/fredos-fredos-popcorn-salzig.auto
494,Lutscher °Erdbeere° - 12g,Candy Tree,- 12g,https://kokku-online.de/candy-tree-bio-lutscher-erdbeere/,0.69 €,5.75€/100g,"Brennwert1545 kJ / 346 kcalFett0,3g- davon gesättigte Fettsäuren0gKohlenhydrate89,7g- davon Zucker55,1gEiweiß0,5gSalz0g",https://kokku-online.de//bilder/350x350/17665/candy-tree-bio-lutscher-erdbeere.auto
495,Lutscher °Ahorn° - 13g,Candy Tree,- 13g,https://kokku-online.de/candy-tree-bio-lutscher-ahorn/,0.69 €,5.31€/100g,"Brennwert1606 kJ / 378 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate94,5g- davon Zucker58,3gEiweiß0gSalz0g",https://kokku-online.de//bilder/350x350/17662/candy-tree-bio-lutscher-ahorn.auto
496,Vlinsen - Schokolinsen Minze - 150g,Vegablum,- 150g,https://kokku-online.de/vegablum-vlinsen-schokolinsen-minze/,4.49 €,2.99€/100g,"Brennwert1.965 kJ / 469 kcalFett20,4g- davon gesättigte Fettsäuren12,8gKohlenhydrate63,6g- davon Zucker61,0gEiweiß4,5gSalz0,01g",https://kokku-online.de//bilder/350x350/17362/vegablum-vlinsen-schokolinsen-minze.auto
497,Vlinsen - Schokolinsen im Glas - 150g,Vegablum,- 150g,https://kokku-online.de/vegablum-vlinsen-schokolinsen-im-glas/,4.49 €,2.99€/100g,"Brennwert1.970 kJ / 470 kcalFett20,8g- davon gesättigte Fettsäuren13,1gKohlenhydrate62,9g- davon Zucker60,3gEiweiß4,6gSalz0,01g",https://kokku-online.de//bilder/350x350/17363/vegablum-vlinsen-schokolinsen-im-glas.auto
498,Schoko Erdnüsse im Glas - 150g,Vegablum,- 150g,https://kokku-online.de/vegablum-schoko-erdnuesse-im-glas/,4.69 €,3.13€/100g,"Brennwert2.264 kJ / 544 kcalFett33,5g- davon gesättigte Fettsäuren16,0gKohlenhydrate45,2g- davon Zucker39,4gEiweiß10,5gSalz0,01g",https://kokku-online.de//bilder/350x350/17361/vegablum-schoko-erdnuesse-im-glas.auto
499,Popcorn Zimt - 90g,Heimatgut,- 90g,https://kokku-online.de/heimatgut-popcorn-zimt/,2.49 €,2.77€/100g,"Brennwert1890 kJ / 450 kcalFett17g- davon gesättigte Fettsäuren14gKohlenhydrate62g- davon Zucker28gEiweiß6,6gSalz0,03g",https://kokku-online.de//bilder/350x350/17121/heimatgut-popcorn-zimt.auto
500,Lubsies Haselnuss Nougat - 54g,Lubs,- 54g,https://kokku-online.de/lubs-lubsies-haselnuss-nougat/,1.99 €,3.69€/100g,"Brennwert1860 kJ / 445 kcalFett21g- davon gesättigte Fettsäuren3,6gKohlenhydrate52g- davon Zucker46gEiweiß7,6gSalz0,24g",https://kokku-online.de//bilder/350x350/16748/lubs-lubsies-haselnuss-nougat.auto
501,Lubsies Mandel Nougat - 54g,Lubs,- 54g,https://kokku-online.de/lubs-lubsies-mandel-nougat/,1.99 €,3.69€/100g,"Brennwert1776 kJ / 424 kcalFett18g- davon gesättigte Fettsäuren3,0gKohlenhydrate52g- davon Zucker47gEiweiß8,9gSalz0,29g",https://kokku-online.de//bilder/350x350/16747/lubs-lubsies-mandel-nougat.auto
502,Waldbeer Kokostafel mit Dattelzucker - Quadratur des Kreises - 70g,Zotter,- 70g,https://kokku-online.de/zotter-quadratur-des-kreises-waldbeer-kokos-mit-dattelzucker/,3.89 €,5.56€/100g,"Brennwert2370 kJ / 571 kcalFett42g- davon gesättigte Fettsäuren27gKohlenhydrate41g- davon Zucker37gEiweiß3,5gSalz0,08g",https://kokku-online.de//bilder/350x350/16294/zotter-quadratur-des-kreises-waldbeer-kokos-mit-dattelzucker.auto
503,Fruchtgummi °Himbeer° Giraffen Schlange - 50g,Candy Tree,- 50g,https://kokku-online.de/candy-tree-fruchtgummi-himbeer-giraffen-schlange/,0.99 €,1.98€/100g,"Brennwert1427 kJ / 336 kcalFett0.3g- davon gesättigte Fettsäuren0.1gKohlenhydrate81,1g- davon Zucker42.1gEiweiß2gSalz0.1g",https://kokku-online.de//bilder/350x350/15986/candy-tree-fruchtgummi-himbeer-giraffen-schlange.auto
504,Fruchtgummi °Erdbeer° Giraffen Schlange - 50g,Candy Tree,- 50g,https://kokku-online.de/candy-tree-fruchtgummi-erdbeer-giraffen-schlange/,0.99 €,1.98€/100g,Brennwert1433 kJ / 337 kcalFett0.4g- davon gesättigte Fettsäuren0.1gKohlenhydrate81.6g- davon Zucker42.4gEiweiß1.9gSalz0.1g,https://kokku-online.de//bilder/350x350/15988/candy-tree-fruchtgummi-erdbeer-giraffen-schlange.auto
505,Schokotäfelchen 3er-Set - 120g,Cocoa Libre,- 120g,https://kokku-online.de/cocoa-libre-schokotaefelchen-3er-set/,6.99 €,5.83€/100g,"Brennwert2260 kJ / 539 kcalFett35,1g- davon gesättigte Fettsäuren21gKohlenhydrate45,5g- davon Zucker42,9gEiweiß5,2gSalz<1g",https://kokku-online.de//bilder/350x350/14667/cocoa-libre-schokotaefelchen-3er-set.auto
506,°Frösche° aus Schokolade mit Orange - 40g,Cocoa Libre,- 40g,https://kokku-online.de/cocoa-libre-froesche-aus-schokolade-mit-orange/,2.99 €,7.48€/100g,"Brennwert2177 kJ / 520 kcalFett33,1g- davon gesättigte Fettsäuren20,7gKohlenhydrate49,4g- davon Zucker37,8gEiweiß1,9gSalz<1g",https://kokku-online.de//bilder/350x350/14668/cocoa-libre-froesche-aus-schokolade-mit-orange.auto
507,Beeren Konfekt - 80g,Lubs,- 80g,https://kokku-online.de/lubs-beeren-konfekt/,2.69 €,3.36€/100g,"Brennwert1284 kJ / 303 kcalFett0,9g- davon gesättigte Fettsäuren0,2gKohlenhydrate67,1g- davon Zucker59,3gEiweiß2,5gSalz0,07g",https://kokku-online.de//bilder/350x350/11193/lubs-beeren-konfekt.auto
508,Xylit Bonbons Orange zuckerfrei - 30g,Birkengold,- 30g,https://kokku-online.de/birkengold-xylit-bonbons-orange-zuckerfrei/,2.49 €,8.30€/100g,"Brennwert1072 kJ / 257 kcalFett1,8g- davon gesättigte Fettsäuren1,8gKohlenhydrate93g- davon Zucker0gEiweiß0gSalz0,4g",https://kokku-online.de//bilder/350x350/10512/birkengold-xylit-bonbons-orange-zuckerfrei.auto
509,Riegel Kakao Mandel Protein - 38g,Lubs,- 38g,https://kokku-online.de/lubs-riegel-kakao-mandel-protein/,1.19 €,3.13€/100g,"Brennwert1754 kJ / 420 kcalFett19g- davon gesättigte Fettsäuren6,2gKohlenhydrate41g- davon Zucker37gEiweiß16gSalz0,27g",https://kokku-online.de//bilder/350x350/10818/lubs-riegel-kakao-mandel-protein.auto
510,Riegel Spirulina & Zitrone - 40g,Lubs,- 40g,https://kokku-online.de/lubs-riegel-spirulina-und-zitrone/,1.19 €,2.98€/100g,"Brennwert1610 kJ / 388 kcalFett17g- davon gesättigte Fettsäuren1,5gKohlenhydrate46g- davon Zucker46gEiweiß11gSalz0,16g",https://kokku-online.de//bilder/350x350/10816/lubs-riegel-spirulina-und-zitrone.auto
511,Xylit Kaugummi Box °Zimt Natur° - 28g,Birkengold,- 28g,https://kokku-online.de/birkengold-xylit-kaugummi-box-zimt-natur/,2.99 €,10.68€/100g,"Brennwert764 kJ / 182 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate76g- davon Zucker0gEiweiß0gSalz<0,01g",https://kokku-online.de//bilder/350x350/10801/birkengold-xylit-kaugummi-box-zimt-natur.auto
512,Xylit Kaugummi Box °Frucht Natur° - 28g,Birkengold,- 28g,https://kokku-online.de/birkengold-xylit-kaugummi-box-frucht-natur/,2.99 €,10.68€/100g,"Brennwert747 kJ / 180 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate74g- davon Zucker0gEiweiß0gSalz<0,01g",https://kokku-online.de//bilder/350x350/10799/birkengold-xylit-kaugummi-box-frucht-natur.auto
513,Xylit Kaugummi Box °Grüne Minze Natur° - 28g,Birkengold,- 28g,https://kokku-online.de/birkengold-xylit-kaugummi-box-gruene-minze-natur/,2.99 €,10.68€/100g,"Brennwert763 kJ / 183 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate76g- davon Zucker0gEiweiß0gSalz<0,01g",https://kokku-online.de//bilder/350x350/10800/birkengold-xylit-kaugummi-box-gruene-minze-natur.auto
514,Xylit Bonbons Minze zuckerfrei - 30g,Birkengold,- 30g,https://kokku-online.de/birkengold-xylit-bonbons-minze/,2.49 €,8.30€/100g,"Brennwert1072 kJ / 257 kcalFett1,8g- davon gesättigte Fettsäuren1,8gKohlenhydrate95g- davon Zucker0gEiweiß0gSalz0,4g",https://kokku-online.de//bilder/350x350/10511/birkengold-xylit-bonbons-minze.auto
515,Edelbitter Schokolade 85% mit Xylit - 100g,Birkengold,- 100g,https://kokku-online.de/birkengold-edelbitter-schokolade-85-mit-xylit/,3.29 €,3.29€/100g,"Brennwert2391 kJ / 580 kcalFett51g- davon gesättigte Fettsäuren31gKohlenhydrate22g- davon Zucker0,2gEiweiß8gSalz<0,02g",https://kokku-online.de//bilder/350x350/10506/birkengold-edelbitter-schokolade-85-mit-xylit.auto
516,Zartbitter Schokolade mit Xylit - 100g,Birkengold,- 100g,https://kokku-online.de/birkengold-zartbitter-schokolade-mit-xylit/,3.19 €,3.19€/100g,"Brennwert1927 kJ / 466 kcalFett34g- davon gesättigte Fettsäuren20,9gKohlenhydrate49g- davon Zucker0,1gEiweiß5,1gSalz<0,01g",https://kokku-online.de//bilder/350x350/10516/birkengold-zartbitter-schokolade-mit-xylit.auto
517,Zartbitter Schokolade Haselnuss (ohne Zucker) - 100g,Birkengold,- 100g,https://kokku-online.de/birkengold-zartbitter-schokolade-haselnuss-ohne-zucker/,2.99 €,2.99€/100g,"Brennwert2001 kJ / 484 kcalFett37g- davon gesättigte Fettsäuren18,6gKohlenhydrate44g- davon Zucker0,4gEiweiß5,8gSalz<0,01g",https://kokku-online.de//bilder/350x350/10515/birkengold-zartbitter-schokolade-haselnuss-ohne-zucker.auto
518,Chia Hafer Kekse mit Xylit - 125g,Birkengold,- 125g,https://kokku-online.de/birkengold-chia-hafer-kekse-mit-xylit/,2.99 €,2.39€/100g,"Brennwert1940 kJ / 465 kcalFett25g- davon gesättigte Fettsäuren3gKohlenhydrate59g- davon Zucker0,26gEiweiß7,2gSalz0,33g",https://kokku-online.de//bilder/350x350/10504/birkengold-chia-hafer-kekse-mit-xylit.auto
519,Dinkel Vollkorn Kekse - 125g,Birkengold,- 125g,https://kokku-online.de/birkengold-dinkel-vollkorn-kekse/,2.99 €,2.39€/100g,"Brennwert1945 kJ / 466 kcalFett24g- davon gesättigte Fettsäuren2,8gKohlenhydrate61g- davon Zucker0,47gEiweiß7,9gSalz0,51g",https://kokku-online.de//bilder/350x350/10505/birkengold-dinkel-vollkorn-kekse.auto
520,Bagels °Classic° - 100g,go4raw,- 100g,https://kokku-online.de/go4raw-vollkorn-bagels-classic/,1.39 €,1.39€/100g,"Brennwert1757 kJ / 419 kcalFett13,5g- davon gesättigte Fettsäuren11,5gKohlenhydrate58,7g- davon Zucker1,6gEiweiß10,4gSalz0,9g",https://kokku-online.de//bilder/350x350/10368/go4raw-vollkorn-bagels-classic.auto
521,Bagels °7 Superseeds° - 100g,go4raw,- 100g,https://kokku-online.de/go4raw-vollkorn-bagels-7-superseeds/,1.39 €,1.39€/100g,"Brennwert1804 kJ / 431 kcalFett15,9g- davon gesättigte Fettsäuren11,8gKohlenhydrate55,7g- davon Zucker1,5gEiweiß10,8gSalz0,9g",https://kokku-online.de//bilder/350x350/10369/go4raw-vollkorn-bagels-7-superseeds.auto
522,Riegel °Kurkuma turmeric - Om!° - 25g,go4raw,- 25g,https://kokku-online.de/go4raw-riegel-kurkuma-om/,0.99 €,3.96€/100g,"Brennwert1650 kJ / 393 kcalFett13,01g- davon gesättigte Fettsäuren2,68gKohlenhydrate48g- davon Zucker39gEiweiß16,81gSalz0,02g",https://kokku-online.de//bilder/350x350/10366/go4raw-riegel-kurkuma-om.auto
523,Riegel °Erdnuss-Tahini° - 25g,go4raw,- 25g,https://kokku-online.de/go4raw-riegel-erdnuss-tahini/,0.99 €,3.96€/100g,"Brennwert1777 kJ / 423 kcalFett13,2g- davon gesättigte Fettsäuren2,1gKohlenhydrate60g- davon Zucker29gEiweiß11,31gSalz0,04g",https://kokku-online.de//bilder/350x350/10364/go4raw-riegel-erdnuss-tahini.auto
524,Lateinamerika Edelbitter Schokolade 100% - 80g,Naturata,- 80g,https://kokku-online.de/naturata-lateinamerika-edelbitter-100-kakao/,3.29 €,4.11€/100g,"Brennwert2610 kJ / 634 kcalFett58g- davon gesättigte Fettsäuren36gKohlenhydrate8g- davon Zucker0,6gEiweiß12gSalz0,02g",https://kokku-online.de//bilder/350x350/10245/naturata-lateinamerika-edelbitter-100-kakao.auto
525,Xylit Kaugummi °Pfefferminze° - 17g,Birkengold,- 17g,https://kokku-online.de/birkengold-xylit-kaugummi-pfefferminze/,1.39 €,8.18€/100g,"Brennwert739 kJ / 178 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate73g- davon Zucker0gEiweiß0gSalz<0,01g",https://kokku-online.de//bilder/350x350/10102/birkengold-xylit-kaugummi-pfefferminze.auto
526,Xylit Kaugummi °Frucht° - 17g,Birkengold,- 17g,https://kokku-online.de/birkengold-xylit-kaugummi-frucht/,1.39 €,8.18€/100g,"Brennwert760 kJ / 183 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate75g- davon Zucker0gEiweiß0gSalz<0,01g",https://kokku-online.de//bilder/350x350/10101/birkengold-xylit-kaugummi-frucht.auto
527,Xylit Kaugummi °Grüne Minze° - 17g,Birkengold,- 17g,https://kokku-online.de/birkengold-xylit-kaugummi-gruene-minze/,1.39 €,8.18€/100g,"Brennwert751 kJ / 180 kcalFett0g- davon gesättigte Fettsäuren0gKohlenhydrate75g- davon Zucker0gEiweiß0gSalz<0,01g",https://kokku-online.de//bilder/350x350/10099/birkengold-xylit-kaugummi-gruene-minze.auto
528,Edelmarzipan für Dich - 90g,Landgarten,- 90g,https://kokku-online.de/landgarten-marzipan-in-zartbitter-schokolade/,3.99 €,4.43€/100g,"Brennwert2116 kJ / 506 kcalFett30g- davon gesättigte Fettsäuren12gKohlenhydrate48g- davon Zucker44gEiweiß7,8gSalz0,05g",https://kokku-online.de//bilder/350x350/18830/landgarten-marzipan-in-zartbitter-schokolade.auto
529,Gemüsesticks Bunte Ernte - 45g,Guzman's Guzinos,- 45g,https://kokku-online.de/guzmans-guzinos-gemuesesnack-mixed/,1.99 €,4.42€/100g,"Brennwert1709 kJ / 408 kcalFett16g- davon gesättigte Fettsäuren2,2gKohlenhydrate37g- davon Zucker5,9gEiweiß23gSalz1,6g",https://kokku-online.de//bilder/350x350/19124/guzmans-guzinos-gemuesesnack-mixed.auto
530,Gemüsesticks Tomate - 45g,Guzman's Guzinos,- 45g,https://kokku-online.de/guzmans-guzinos-gemuesesnack-tomate/,1.99 €,4.42€/100g,"Brennwert1643 kJ / 393 kcalFett15g- davon gesättigte Fettsäuren2,1gKohlenhydrate37g- davon Zucker5,6gEiweiß21gSalz2,7g",https://kokku-online.de//bilder/350x350/19126/guzmans-guzinos-gemuesesnack-tomate.auto
531,Gemüsesticks Paprika - 45g,Guzman's Guzinos,- 45g,https://kokku-online.de/guzmans-guzinos-gemuesesnack-paprika/,1.99 €,4.42€/100g,"Brennwert1724 kJ / 4123 kcalFett16g- davon gesättigte Fettsäuren2,2gKohlenhydrate38g- davon Zucker5,7gEiweiß24gSalz3,6g",https://kokku-online.de//bilder/350x350/19125/guzmans-guzinos-gemuesesnack-paprika.auto
532,Kakaobohnen Peru geröstet - 100g,Zotter,- 100g,https://kokku-online.de/zotter-kakaobohnen-geroestet/,3.99 €,3.99€/100g,"Brennwert2546 kJ / 617 kcalFett54g- davon gesättigte Fettsäuren33gKohlenhydrate11g- davon Zucker0,6gEiweiß14gSalz0,40g",https://kokku-online.de//bilder/350x350/16301/zotter-kakaobohnen-geroestet.auto
533,So Free Extra Dark 87% - Zartbitter Schokolade - 80g,Plamil,- 80g,https://kokku-online.de/plamil-zartbitter-schokolade-87-prozent/,2.89 €,3.61€/100g,"Brennwert2612 kJ / 632 kcalFett54g- davon gesättigte Fettsäuren33,2gKohlenhydrate20,3g- davon Zucker13,5gEiweiß10,1gSalz0,07g",https://kokku-online.de//bilder/350x350/9320/plamil-zartbitter-schokolade-87-prozent.auto
534,Schokolade Orange - 80g,Super Fudgio,- 80g,https://kokku-online.de/super-fudgio-chocolate-orange/,2.49 €,3.11€/100g,"Brennwert2318 kJ / 556 kcalFett36g- davon gesättigte Fettsäuren25gKohlenhydrate51g- davon Zucker41gEiweiß3,9gSalz0,08g",https://kokku-online.de//bilder/350x350/8530/super-fudgio-chocolate-orange.auto
535,Toffee °Cocoa Flavour° - 150g,Super Fudgio,- 150g,https://kokku-online.de/super-fudgio-toffee-cocoa-flavour/,2.99 €,1.99€/100g,"Brennwert1610 kJ / 383 kcalFett12g- davon gesättigte Fettsäuren11gKohlenhydrate61g- davon Zucker54gEiweiß5,1gSalz0,73g",https://kokku-online.de//bilder/350x350/8521/super-fudgio-toffee-cocoa-flavour.auto
536,Helle Schokolade MaplePekan & Salz - 80g,Bernsteinzimmer,- 80g,https://kokku-online.de/bernsteinzimmer-helle-schokolade-maplepekan-und-salz/,6.49 €,8.11€/100g,"Brennwert2578,6 kJ / 616,3 kcalFett53,8g- davon gesättigte Fettsäuren20,6gKohlenhydrate40,1g- davon Zucker30,5gEiweiß6,49gSalz1,0g",https://kokku-online.de//bilder/350x350/9914/bernsteinzimmer-helle-schokolade-maplepekan-und-salz.auto
